rating,title,text,images,asin,parent_asin,user_id,timestamp,helpful_vote,verified_purchase
5.0,Great for not so common uses!,"When faced with the daunting task of replacing a 15"" drain tube in a boat, one asks themselves, ""How the heck am I going to coat the inside of this opening with sealant?""<br /><br />Did a little poking around Amazon and I found these wonderful hair rollers that were just the right size to get the job done. It wasn't pretty, as I coated the hair roller in tan-colored sealant and then repeatedly inserted the roller into the boat to generously coat the insides of the hole with sealant, but hey, I'll be darned if it didn't get the job done!<br /><br />There's a use for everything, and it turns out that these hair rollers are good for more than just one thing. I can't say much for how they do with hair, but I can say, if they can handle the abuse that I put them through to get the inside of a hole in a boat coated with sealant, they should hold up just fine for hair!<br /><br />Great product, highly recommended, no matter what you need them for!",[],B000WBQQY6,B00NFX6FJO,AFK6Z4AW7CDH3IHSRAABCGTQYH6Q,1653415016393,6,True
5.0,Nice,"these work well, good deal.",[],B07RGH4BMR,B07RGH4BMR,AHYJCQYCHHT5FH6RGLT4PWUR6PZA,1615968859237,0,True
4.0,Handy!,I'm a musician and I use these for small cables and other small items in my rig. They work great. Some of the negative reviews talk about faulty zippers but I have not experienced that at all.,[],B07WN5J56Q,B07WN5J56Q,AHYJCQYCHHT5FH6RGLT4PWUR6PZA,1574566393110,0,True
1.0,One Star,product opened; returned.,[],B00NO6H53W,B086H4C8QB,AFUFAWV7RMC3YVFARQKVW57QRGGA,1530975245434,0,True
4.0,Good product. Makes my skin feel nice,Good product.  Makes my skin feel nice.,[],B01LXL0ZB4,B01LXL0ZB4,AFUFAWV7RMC3YVFARQKVW57QRGGA,1495849959000,0,True
4.0,Cute!!!,Just like the pic!,[],B07ZTYQS49,B07ZTYQS49,AFMP75SIEOHT2Z25JA2ROK3CLVYA,1596942022081,0,True
4.0,"I haven't seen a ton of difference, but my ...","I haven't seen a ton of difference, but my skin seems to be responding to the cream. I look forward to seeing the difference it makes in a few more weeks.",[],B013L9TX22,B013L9TX22,AHMGX5IEHCF6YBOODXYGEKRKFPXQ,1467754052000,0,False
5.0,Holds a Full Set of Brushes,"Great product and so happy I purchased this.  Holds my full set of brushes so the heads are not subjected to damage, and displays them so they are easily available to use.  Quick assembly.",[],B01F6XBNWY,B01F6XBNWY,AFKTCARZJF4UFMHYAA6IUOHFGKUQ,1471459455000,0,True
5.0,Five Stars,Great quality and great price.  People always ask what boutique I purchased this from.,[],B00WMB87LO,B00WMB87LO,AECWOCWB5RTG34KPZVVLXXGBIMNA,1450900614000,0,True
5.0,Cute but overpriced,"It's adorable in design, and a great gift for kids especially.  Only thing is the price is steepily marked up here, since I bought mine from Daiso during my last trip to Japan for 100 yen (approx. $1).",[],B01J6TTPHY,B01J6TTPHY,AHGE6VCEINSZRPKLOG5ZRTQPJDBA,1536515937950,0,False
5.0,Amazing pedicure tool. Must buy!,This tool is amazing! I popped the batteries in & used it with the blue roller. It recommends daily usage. After just one time I see an incredible result. My feet are already so much smoother & softer. I would highly recommend this tool!,[],B01IPXUIDC,B01IPXUIDC,AHP64OAUY4265URDM7DKLE52N6LQ,1564076448916,0,True
5.0,Best acne stick ever!,"I love this acne stick! It work wonders on my skin and I have sensitive & dry skin. Every time I spot a new pimple on my face, I applied it overnight and the pimple go down the next day. The application dry fast too and it isn't visible. I used to bought this product at Walgreens, but they discontinued it. I'm so glad they sell it on Amazon! Highly reccomend it! I will buy it again when mine run out!",[],B06WLH4T4C,B06WLH4T4C,AH2OLBVLVLN42NYB7FHOKBLYNNGQ,1570806992839,1,True
1.0,Poor Quality,"All I can say...you get what you pay for. My fault for trying to save a buck. Extentions’s did not last on my head no more than a week, it did not wash well, styling was also a no go. Poor quality",[],B07R13LHXP,B07R13LHXP,AEXG3VAPW4OLRWTCCNDXKWSYPPZQ,1573099317010,0,True
4.0,Reorder,I’ve been using the cream for over 10 years. It’s an essential purchase. The smell is great and really gives a nice shave. I have very sensitive skin. Glad I found something that works. I don’t like the mist though. It is a bit sticky on my skin and doesn’t really do anything.,[],B001W3YQZO,B001W3YQZO,AETXN2ZW5GFNX7Q5HXRPBBUPQKTA,1587872763683,0,True
5.0,Five Stars,Looked great and stayed put all night,[],B0719HYTCJ,B0719HYTCJ,AFKIED2YRZGYRSVU52W5TVP7PTWA,1539706255531,0,True
5.0,Night serum,I really like the feel of this product only use aT night. I put my night cream over it.,[],B0833FL2YS,B0833FL2YS,AGIEARWWCURKBMQWGU2UJS5CNA5Q,1625269643458,0,True
5.0,Shower cap is great. Even with the xl size,"Shower cap is great. Even with the xl size, it still fits pretty snug on my head. Wish they had bigger sizes for when I get braids so I can fit them under a cap.",[],B005IYYF5E,B005IYYF5E,AHNOZRKKPJ6FB7DXBHWSSMRTGOHA,1469537396000,0,True
3.0,A Little More Bland Than I Expected,"This color is pretty much nude with a little touch of pink and a little touch of shimmer, fairly bland (see photos attached--that's 2 coats of the color). It's an okay color and would probably do well with a French manicure, but alone it seems hard to see. I guess I thought it would be a little more distinctive looking based on some of the reviews I read. I do have to say it goes on very smoothly, and I am planning to get another color that it will hopefully work well with so that I can use it up.","[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71CmAVnnG6L._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71CmAVnnG6L._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71CmAVnnG6L.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71g4fKGa8tL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71g4fKGa8tL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71g4fKGa8tL.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71zCnJ5J+cL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71zCnJ5J+cL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71zCnJ5J+cL.jpg', 'attachment_type': 'IMAGE'}]",B006EPIJTE,B006EPIJTE,AEVKQT7O7LK3X4ZLXYDPPLTLTACQ,1447735450000,4,True
5.0,Favorite foundation powder,Love this stuff. Doesn't break me out and smells so yummy,[],B00T6HFMUQ,B00T6HFMUQ,AELH6SJKMSCBHDZXSG4CTSEXIQ7A,1561775388532,0,True
1.0,Reviews are Right - It Doesn't Brush :/,"I saw the reviews that said it doesn't do anything, but I was hoping it was more subjective and maybe it might work for me. Nope, it really doesn't brush anything.<br /><br />- Bristles are weak, arrived bent<br />-Maaaaybe could work if you have super thin hair<br />- Thin and flimsy feeling if that's a concern<br /><br />I use ""wet"" hairbrushes that are designed like this, and I have to say that the quality really varies. I have a couple that I love and work wonderfully--brushes tangled wet hair painlessly, evenly brushes hair to tie it up. I've only tried 4 brands, but this is the worst I've seen. The bristles are weak--they're really thin, even for wet brushes, and they arrived bent (not because it was used--it was in the plastic wrap and everything). I do have thick hair, but this is the first brush I've used (of ANY kind--tiny travel ones included) that feels like it's literally going on top of my hair and not through it at all, even when I try to press down. It maaay work if you have thin hair, but I mean really thin hair, and even them I'm doubtful.<br /><br />I bought this hoping I could use it as a travel brush, so I wasn't too picky as long as it brushed relatively okay. Obviously not, but the plastic is also lighter and thinner than I expected it to be, again, even for a small travel brush, so I'm doubtful it or the hinge wouldn't break easily with pressure while trying to brush thick or tangly hair.","[{'small_image_url': 'https://m.media-amazon.com/images/I/31lXi3hXlUL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/31lXi3hXlUL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/31lXi3hXlUL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B09H5C47FJ,B09H5DWQD7,AGJG3LBIXZZAZHYUHV5GBM2YBGMQ,1673464787352,1,True
5.0,No slip & natural looking!,The halo wire is completely invisible and holds these in place better than any clip in extensions. Definitely real hair. Blends in seamlessly with my natural color. No slipping or adjustments needed even over long periods of time like 8 hours. Super soft and silky! 10/10,"[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81C5nc6DKLL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81C5nc6DKLL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81C5nc6DKLL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B0952HJK14,B09XDK71WN,AELTKCYGOD57Z6CZSVTLX2WRAEXA,1625710969798,3,True
5.0,yum,It smells AMAZEBALLS and is not greasy.,[],B079VDJ2DR,B079VDJ2DR,AHHCF3FIPHFHOPDPGY3KHWKMQT3A,1567297522239,0,True
5.0,Super product,"Bought several versions of this bag and filled it with small toiletries, small bottles of aspirin, and all the things you would need in a daily office setting for my coworkers. The bags themselves are great quality they have great color and are not cheap-looking. Highly recommend",[],B00YSVPNEU,B00YSVPNEU,AHHCF3FIPHFHOPDPGY3KHWKMQT3A,1494427763000,3,True
5.0,Perfect for Even Tan,"This was exactly what I was looking for to apply self-tanning lotion.  There were other alternatives that were so much more unnecessarily expensive, when this mitt does the EXACT same thing I needed it for. Smoothed on lotion evenly...and best part...no need to worry about tinted palms.",[],B07FLW7DF4,B07FLW7DF4,AG5NZ6C3PZCS6ZIR6KAEGPDKAXAQ,1560626157683,0,True
5.0,Love Eminence,Best skincare products,[],B00KN8TEYW,B00KN8TEYW,AF73WT2HLBDHMSZQ7VHTA3UWNQLQ,1584272739649,2,True
4.0,"easy grip, a bit larger than expected but it ...","Soft bristles, easy grip, a bit larger than expected but it fits in my makeup bag (which isn't that sizable).",[],B01CBANZKI,B01CBANZKI,AF7XDLIX7RJECGS2IRVDGAIAAZMQ,1471405735000,0,True
5.0,Good,It does expand after wetting it and it's very soft.,[],B07KXM94BT,B07KXM94BT,AFHVVBXN6FQSKUG3EROR3AODQAMQ,1565160442201,0,False
1.0,This product didn't work. You must have to have long hair,Didn't work at all... Totally a waste of money,[],B014GONBJW,B014GONBJW,AFHVVBXN6FQSKUG3EROR3AODQAMQ,1523868348192,0,True
5.0,Helps Shampoo Scalp,I debated buying one of these for over a year. So glad I finally bite the bullet and ordered it.<br />I can finally shampoo my scalp without having to fit with my long hair. I’ve also found it helps with my baby’s cradle cap.,[],B08C9T688H,B08C9T688H,AHVF7ZWIG5P2AFFG3FUSMU3KLGKA,1623121343282,0,True
5.0,Don't forget to buy a gloss top coat!!!,First time user. We had not used anything like this before so wasn't sure what to expect but it ended up being super fun and easy to apply. You need a glossy top coat for the full effect.,[],B01M0UTNGY,B01M07CRQR,AEVSSMXAXAQLTNGAR5SISJQR4HNQ,1581821252804,0,True
1.0,Too tight,Still searching for that one headband that doesn't give me a headache...this was not it.  Cute though.,[],B0747FCR8B,B0747FCR8B,AFVDAAD7GFIJOEV72OJJK6K4VMNA,1550672967715,0,True
5.0,Five Stars,This is great deodorant- very fragrant.,[],B00NQ2CCOQ,B00NQ2CCOQ,AFVDAAD7GFIJOEV72OJJK6K4VMNA,1528591535215,1,True
5.0,thinner than pictured.,Easy to use.  I have to double the up for a thicker look.,[],B07SFHK7RD,B07SFHK7RD,AECVB6TQLETZXJZ4KZX6VO6WNWHA,1605212098193,0,True
4.0,Great for professional use!,I tried this product myself for manicure during quarantine and it was certainly not a bad idea as nails were good for a week with some tiny imperfections on my right hand...<br /><br />I consider it’s a little too much work and removing could be tricky and if not done properly it could damage your nails. Removing takes patience and 100% pure acetone.<br /><br />I will save it for when salons are open and I can take it and use it there. Dips are better off if used personally to avoid fungus while dipping your nails.,[],B07BHZ4LZ7,B07BHZ4LZ7,AHSHKWLFNJESJ5XRH2BWX6HTZVEA,1589339572012,0,True
2.0,Two Stars,They break instantly... pearls don’t stay on,[],B06XHVLYM8,B06XHVLYM8,AHSHKWLFNJESJ5XRH2BWX6HTZVEA,1512006065757,0,True
4.0,Works Great with Dark Hair,"I’ve always had natural hair color because I’m super scared of frying my hair and losing my length and natural color. I wasn’t expecting much from this product - everyone knows when you have dark hair, color just doesn’t show in it.<br /><br />So far, I’ve used the silver and the green. For the silver, I went all the way up in my hair, and for the green, I kept the top third of my hair undone. The color shows remarkably well in my hair! It can be brushed once the wax dries for a softer, less stringy look, but you do lose some of the color.<br /><br />I definitely don’t recommend wearing white when you have this wax in your hair, the white collar on my jacket went bright green. Also, be prepared that this is going to flake off all throughout the day. If you have shorter hair, it might not be as noticeable, but when your hair goes past your hips, you will get flakes all over your clothes.<br /><br />Overall, this is a great product to temporarily change your hair color without having to bleach your hair first. Does it do what the pictures show? No, but it’s definitely noticeable, easy to do, and a lot of fun!","[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71NABpykPBL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71NABpykPBL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71NABpykPBL._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71Vp9eiTMcL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71Vp9eiTMcL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71Vp9eiTMcL._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71sr+zR+R3L._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71sr+zR+R3L._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71sr+zR+R3L._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71wuC918cxL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71wuC918cxL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71wuC918cxL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B075RN7LTC,B075RN7LTC,AG5BLZUU74I74UXEQO4MLWEU7L2A,1523246046103,7,True
5.0,Natural,I used this Aloe spray for toner after I washed my face and it worked so so well and I LOVED the fine mist sprayer on it. Definitely recommend!<br />Side note - I have extremely sensitive skin and it was fine.,[],B07D5KL9J3,B07D5KL9J3,AG4P54KOTCM7I4X5MRLOOVYQ4TDA,1538166803844,2,True
5.0,You’ll Love It!!,"Beautifully made, held hair in place even though I have fine hair! Held up great!",[],B07R9SNPHT,B07R9SNPHT,AH37FNKE34XT6H2JOXBTLIXJ7QWA,1561905131173,0,True
5.0,Great buy,Love these nails. Great price point and super easy to apply,[],B084RS77NM,B084RS77NM,AFLDHL6WQVQ4OJFBVBNWF7TY7G7A,1593197150734,1,True
1.0,Don't bother.,"This comb is not worth the money. Cheap quality, and using it was super awkward. Not impressed at all.",[],B07DC67HFS,B07DC67HFS,AGBOOITKOTNWHEOUTOQMAPAXIMYA,1596823555764,0,True
1.0,No good.,No good.,[],B088QW1K91,B088QW1K91,AH2M7JOINEXOAMXIRNHXT6OQ6I7Q,1610503021620,0,True
5.0,They fall apart fast.,They fall apart fast.,[],B07G19ZXWB,B07G19ZXWB,AH2M7JOINEXOAMXIRNHXT6OQ6I7Q,1593560618997,0,True
5.0,Great value for the money.,Great value for the money.,[],B00NVFFXO4,B00NVFFXO4,AH2M7JOINEXOAMXIRNHXT6OQ6I7Q,1593558834201,0,True
5.0,EXACTLY what I needed!,"I ordered Pre-stretched Braiding Hair and was excited to begin the process of Senegalese twisting my hair. The product arrived in one day, it was exactly as described. No chemical smell or odor whatsoever. The hair is textured but gentle on your hands. After 7 hours of twisting I experience absolutely no discomfort! The pre-stretched hair creates a natural look and I did not bother burning, or sealing with hot water. I simply twisted to the ends and the style stayed perfectly in place. I only used  2 1/2 packs for my entire head of hair. the twists are waist length and are small/medium. I would highly recommend for any style and can't wait to order again.",[],B07B46P2JF,B07B46P2JF,AH4BUYQ4SO7L4JZ4UU5FYVT5RF3Q,1533764565457,7,True
5.0,Best brush I've ever owned,I saw this brush on holistichabits YouTube Channel and i loved how she explained all the details about the brush. Receiving the item and using it in person confirmed how great it is.,[],B002C6G7O8,B002C6G7O8,AG7BPFAJP7KX4PNWGJDQGZSMVBTQ,1546570995870,2,True
5.0,Very sturdy and well made!,"Very strong hold, nice colors!",[],B08C2M5VX8,B08C2M5VX8,AFBA24ENP4EOK54ZVH73ZJAKG3SQ,1602629637345,0,True
5.0,Lashes are beautiful!,The lashes are soft and have a very natural look! Great quality and they look gorgeous on! I will definitely be purchasing again!,[],B07N38K4RW,B07N38K4RW,AFCP4NBA5AZUH6VKIGOTFWIQABMA,1552398507039,1,True
2.0,It kind of works,My hair is looonnggg- down to my butt so I knew this wouldn't be what I thought- but my daughter has short hair and it didn't really work on hers either.  It give some volume for short hair- but definately doesn't curls and forget it if you have long hair :(,[],B07PPLGRM2,B07PPLGRM2,AHMVPZ6OI5I342HYKZITX5DJVHEA,1588160077391,0,True
1.0,Material is not durable,The diffuser ripped after the second time I used it,[],B019GBG0IE,B019GBG0IE,AESGZPI3GJJOULDZDYM5IX7BXXXA,1537894751124,0,True
5.0,Get this wig!!!,"I absolutely love this wig! I bought it wear at a tattoo convention and vegas ! I got compliments everywhere. It is not completely silky, It has a slight yacky texture. However, I believe this texture gives it a more realistic look.","[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71ckgej9e8L._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71ckgej9e8L._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71ckgej9e8L._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B01I49ZZJE,B01I49ZZJE,AEJACOUIWUXMJ42ZNTFAUUXDH7WA,1497291651187,4,False
3.0,Pretty color but leaves a plastic taste,"I got the purple lipstick and the color is very pretty. My only complaint, so far, is that the lipstick leaves a plastic like taste even after wiping it off my lips. I think next time I'll try putting a chapstick or gloss coat over it to see if that will help with the plastic taste but right now it's a little too hard to ignore. Given the price, I think it's a cool product and I'm happy with the color.",[],B01JYVH7L0,B01JYVH7L0,AFVIOG5KQZ36NQ7QTM6VATVNSVCA,1505856745600,3,True
5.0,They work super well for me though and last me the entire ...,"I use these because I have uneven eyelids (one crease is higher than the other) so I only wear it on one eye. The only thing about them is that they have a slight yellowish tint to them... it's not noticeable when you just look at one sheet but when they are all packaged together, you can see that they kind of resemble the tack on the wall glow-in-the-dark opaque yellow/green stars, haha. They are not necessarily &#34;invisible&#34;. I guess about 50/50 transparency to opaqueness. It's not too noticeable on the eyelid though (but I guess this depends on the shape of your eye as well). They work super well for me though and last me the entire day even with my combination-oily eyelids/skin type. Sometimes, I find that I can just wear them for a few hours, take it off, and have the crease stay where I want it :)",[],B011BE3MXA,B011BE3MXA,AFZXKKTP4LZPOF6FJUMYGUWL4EZA,1480966086000,2,True
5.0,Nice!,Beautiful hair ties!,[],B083V913GR,B083V913GR,AEDKHBJPWBPI4ZZ3IBKP4BCDMAHQ,1590339197302,0,True
1.0,not sure what this is for,"It cooled my face, but just for a min or two.  It did not add moisture.  It just dried up on my skin, becoming a film.  I really do not know what this does for my skin.",[],B019LF1BOS,B019LF1BOS,AGWJL7V34PXU3OGMBTP744HBRQLA,1635014651177,0,True
3.0,Generic drugstore perfume,"Absolutely nothing special about this scent. One can say it smells cheap. Reading the few reviews below I was expecting something sweet and exquisite. Go to your local department store, you'll find much nicer and unique scents there.",[],B00XIVV1E2,B00XIVV1E2,AFGVE4TBT6PC5NXRQKTPLUHKZLKA,1673651735291,0,True
3.0,Forgettable,"Bought this based on a YouTube review which made it sound absolutely incredible. It's not a bad scent but there is nothing special to it. Completely safe, stays very close to the skin. Keeping it for my daughter, I'll gift it to her when she's 4 or 5.",[],B08LTSZ7Y7,B08LTSZ7Y7,AFGVE4TBT6PC5NXRQKTPLUHKZLKA,1663113450411,0,True
5.0,Beautiful scent!,"I read off a perfume website that this was a great substitute for jadore by Christian dior. It's true that jadore has been reformulated and it's not as lasting and beautiful as it once was. Well,  I ordered this and my God it is extremely similar to jadore. I actually like it more than the current jadore bottle I have. Jadore is way more expensive than this edt so it will sit and look pretty on my glass perfume shelf while B.U. Golden kiss goes with me back and forth in my purse.  At such a great price, I went ahead and ordered 2 more. This is one of the best fragrance buys ever in my vast experience with scents over the years.",[],B07HXMDYV1,B07HXMDYV1,AFGVE4TBT6PC5NXRQKTPLUHKZLKA,1548731107755,0,True
1.0,Didn’t have my brow shape.,Brow shape selection was limited,[],B09BF7C7SB,B09BF7C7SB,AHIPRECP23UKXBQ6HTLHY7QMJXOA,1645041422769,0,True
1.0,Not happy!,"I wanted varieties of pink....WTF!  When did yellow, green and blue become shades of pink!  The shower is in one week!  So mad!",[],B075FZ98JT,B075FZ98JT,AECQPPM2HHJZDEX5N74DJRQTX5AQ,1570820751374,0,True
1.0,Didn’t work :(,Didn’t work at all.,[],B0779DQG8T,B0779DQG8T,AFDPKTOLJPDT4STQQ62FLXWSRPDQ,1562087785882,0,True
2.0,Pretty but….,These are pretty but kind of long for the thinness. They split really easy. Only lasted a couple of days. Most last at least a week for me.,[],B0B7K7BKHX,B0B7K7BKHX,AEHLVG55WFNPUHOHEDRPSBR5PBRA,1663898208273,1,True
5.0,adorable and functional,I bought this for my 5-year-old goddaughter after she saw that I was using one similar to it. She LOVES it and carries it with her everywhere. Definitely a plus seeing as how she screams and hollers when we try to brush her hair. Now she does it on her own!,[],B0762M9VN1,B0762M9VN1,AGYX5E27TI5OIK2P2YZ56FSGKLDQ,1561760194013,0,True
5.0,Nice! But not like the picture,Cute and delicate but the flowers aren't as pretty as the ones on the picture. I love them still and get lots of compliments on them but they're not as expected. Arrived quickly and very cute though!,[],B00P0BLZFI,B00P0BLZFI,AHPGNNIZ6I7B7SPL2VJZRYBFXBMQ,1525712405761,1,True
4.0,Pretty and sturdy,Wish they were a little bigger. They are very pretty and sturdy.,[],B08YD7DNMK,B08TGJ82CX,AFO7AZMOZ77NHHUW2D3IUJ33MRWQ,1625525601920,0,True
3.0,Good concept; weak application,"Worked well the first couple of times and is very easy to use, but doesn’t compare to wunderbrow. It seemed to dry out really fast and wasn’t as effective as the first couple of uses. It’s a great concept, but just not very effective.",[],B07DQDHRMB,B07DQDHRMB,AFO7AZMOZ77NHHUW2D3IUJ33MRWQ,1550374882272,1,True
5.0,Great quality! Can't wait to wear,Great quality!  Can't wait to wear!,[],B073RBDH9T,B073RBDH9T,AHCBBYFER6CSRZWXIKTTMO2AQVIA,1502923107878,0,True
